Source,Target,Type,Id,Label,Weight
108199005031226769,109354564202240035,Directed,833,,1
108199005031226769,109362988723701990,Directed,834,,1
108199005031226769,109455948712672184,Directed,835,,1
108199005031226769,109300616590845542,Directed,836,,1
108199005031226769,109367703137807324,Directed,837,,1
108199005031226769,109365715022567995,Directed,838,,1
108199005031226769,109265756335877680,Directed,839,,1
108199005031226769,109306121102455594,Directed,840,,1
108199005031226769,109291864681275446,Directed,841,,1
108199005031226769,109297111162570193,Directed,842,,1
108199005031226769,109294445881520652,Directed,843,,1
109294349632513333,109288933370778173,Directed,844,,1
109294349632513333,109264512840065384,Directed,845,,1
109288765943466810,109288933370778173,Directed,846,,1
109288765943466810,109290147333709440,Directed,847,,1
109639486868727687,109288933370778173,Directed,848,,1
109306257965407214,109288933370778173,Directed,849,,1
109306257965407214,109362988723701990,Directed,850,,1
109306257965407214,109338807747038374,Directed,851,,1
226997,109288933370778173,Directed,852,,1
109294339058062846,109288933370778173,Directed,853,,1
109328288127364493,109288933370778173,Directed,854,,1
109248612385112591,109288933370778173,Directed,855,,1
109258164709167593,109288933370778173,Directed,856,,1
109412582747745228,109288933370778173,Directed,857,,1
109467800043758406,109354564202240035,Directed,858,,1
109467800043758406,109264638762191991,Directed,859,,1
1339453,109354564202240035,Directed,860,,1
109299224378361090,109354564202240035,Directed,861,,1
109327850167743056,109288933370778173,Directed,862,,1
109327850167743056,109308875228834754,Directed,863,,1
109327850167743056,109328872020278588,Directed,864,,1
109327850167743056,109376163724261020,Directed,865,,1
109261302883680647,109288933370778173,Directed,866,,1
109534893766153542,109288933370778173,Directed,867,,1
109534893766153542,108157923961315593,Directed,868,,1
109311979052784744,109287789685242396,Directed,869,,1
109304215570600384,109287789685242396,Directed,870,,1
109373675666690283,109287789685242396,Directed,871,,1
109369328031917455,109287789685242396,Directed,872,,1
152653,109287789685242396,Directed,873,,1
109346203863179616,109287789685242396,Directed,874,,1
109289052276492295,109287789685242396,Directed,875,,1
109289052276492295,109338807747038374,Directed,876,,1
109502761089586665,109487644098588589,Directed,877,,1
109563884651097125,109487644098588589,Directed,878,,1
109536901118616515,109487644098588589,Directed,879,,1
109297912555951199,109487644098588589,Directed,880,,1
106410207756171376,106410207756171376,Directed,881,,1
109309273738622714,109291589253647141,Directed,882,,1
109299323474206333,109291589253647141,Directed,883,,1
109400204794023755,109291589253647141,Directed,884,,1
109400204794023755,109388838818111054,Directed,885,,1
519923,109487644098588589,Directed,886,,1
276730,109487644098588589,Directed,887,,1
109252116872857718,109487644098588589,Directed,888,,1
1184946,109487644098588589,Directed,889,,1
1123780,109487644098588589,Directed,890,,1
109368567253557723,109487644098588589,Directed,891,,1
108256924203387856,109487644098588589,Directed,892,,1
397903,109487644098588589,Directed,893,,1
109442122945486649,109487644098588589,Directed,894,,1
109277859091941717,109487644098588589,Directed,895,,1
109436024605612800,109487644098588589,Directed,896,,1
109377627440339896,109487644098588589,Directed,897,,1
109549416718627784,109549416718627784,Directed,898,,1
109300491012683900,109487644098588589,Directed,899,,1
109289663405910716,109487644098588589,Directed,900,,1
109390952183176414,109487644098588589,Directed,901,,1
109303966912462965,109288933370778173,Directed,902,,1
109275501469627344,109288933370778173,Directed,903,,1
109275501469627344,109368390156816631,Directed,904,,1
109330365522720376,109563881310980771,Directed,905,,1
109330365522720376,109363338530430436,Directed,906,,1
109378195434221002,109563881310980771,Directed,907,,1
40435,109374317861274609,Directed,908,,1
109378120571161160,109374317861274609,Directed,909,,1
109377827642353222,109374317861274609,Directed,910,,1
109377827642353222,109367703137807324,Directed,911,,1
109362988723701990,109374317861274609,Directed,912,,1
109362988723701990,109620785786254977,Directed,913,,1
109362988723701990,109265756335877680,Directed,914,,1
109441113609050390,109620785786254977,Directed,915,,1
109441113609050390,109354564202240035,Directed,916,,1
109496163997949912,109327976018598797,Directed,917,,1
109496163997949912,109508976173247180,Directed,918,,1
109287810133884557,109327976018598797,Directed,919,,1
109287810133884557,109405639685246420,Directed,920,,1
109367136488678285,109327976018598797,Directed,921,,1
109597374028683767,109327976018598797,Directed,922,,1
108194175747559857,109288933370778173,Directed,923,,1
